OG0009883.5	OG0000692.0	OG0012915.3	OG0004617.12	OG0004835.2	OG0004464.0	OG0004338.2	OG0000107.44	OG0000038.0	OG0000027.1
0.389288255639	1.6473984951440002	0.040269093007999995	0.42131760094899995	0.272360049985	1.746234520076	0.776368442629	1.834181565819	2.473262479912	1.872776103784
OG0008656.1	OG0010913.0	OG0043411.0	OG0008443.1	OG0010756.0	OG0004568.1	OG0005507.10	OG0014125.1	OG0015179.2	OG0003049.0
nan	2.595897434166	nan	2.564675103275	0.8680865670810001	0.679123541159	0.577578763076	nan	0.225309254565	1.7696922753150002
OG0014810.0	OG0006647.0	OG0047150.0	OG0015093.3	OG0014620.0	OG0013321.0	OG0047353.0	OG0015979.6	OG0053810.0	OG0024522.0
0.696993999724	0.7632525582969999	nan	nan	1.431151469554	0.243725326928	nan	0.125465743705	nan	0.003136032845
OG0038154.0	OG0011720.2	OG0001184.24	OG0014502.4	OG0016791.0	OG0017901.0	OG0005646.0	OG0047603.0	OG0016776.5	OG0035803.0
nan	0.447326200985	0.576420319863	0.328790101052	1.593867261866	0.643046595329	0.586028386039	nan	nan	nan
OG0002993.1	OG0006460.2	OG0004302.0	OG0010095.2	OG0018256.2	OG0019234.0	OG0016149.0	OG0023958.0	OG0035604.0	OG0008532.6
1.004952455668	0.8364582517649999	1.799261722975	0.484797594811	2.2340678955090003	0.202903162507	0.217926217005	nan	nan	1.265392464376
OG0047378.0	OG0021370.0	OG0005619.0	OG0044416.0	OG0009877.2	OG0001321.26	OG0007340.4	OG0003483.0	OG0005694.0	OG0007523.4
nan	nan	0.251984089854	nan	0.20948401470400002	1.2202710677789999	0.405604420251	1.609236687733	0.737098457604	0.40572629482100003
OG0005991.0	OG0027772.0	OG0047976.0	OG0004954.6	OG0044358.0	OG0007191.0	OG0013191.3	OG0004616.0	OG0004779.4	OG0047138.0
1.204607329848	nan	nan	1.836711895259	nan	1.3554950278920002	nan	1.961319372315	nan	nan
OG0002837.4	OG0028115.0	OG0049164.0	OG0056784.0	OG0022867.0	OG0013146.12	OG0004192.0	OG0002822.4	OG0013064.11	OG0056535.0
2.06561439676	nan	nan	nan	nan	nan	1.256770765215	1.947251025059	nan	nan
OG0043411.0	OG0002275.1	OG0041811.0	OG0014872.6	OG0045830.0	OG0009903.19	OG0009192.20	OG0016201.4	OG0021215.0	OG0008668.22
nan	2.440610987029	nan	1.0689148355679998	nan	nan	nan	0.298323911371	nan	nan
OG0007261.0	OG0018086.1	OG0012755.0	OG0003092.12	OG0003847.24	OG0012434.10	OG0011210.1	OG0017886.0	OG0012262.2	OG0009136.10
1.836093037116	nan	0.958101744806	0.5626060024840001	1.112852748086	nan	1.107077921571	0.271388052392	1.837952072599	0.265728877721
OG0046313.0	OG0012742.0	OG0008267.1	OG0026998.0	OG0045270.0	OG0002791.5	OG0007491.0	OG0045908.0	OG0002575.0	OG0045159.0
nan	3.6472155617790003	nan	1.261318125484	nan	0.448670998326	0.585342419717	nan	1.705879787559	nan
