OG0007639.25	OG0005056.1	OG0008342.0	OG0000264.1	OG0019212.0	OG0000834.30	OG0006158.4	OG0000751.0	OG0016785.2	OG0014302.8	OG0014817.2	OG0001607.2	OG0000213.256	OG0000236.122	OG0004314.0	OG0001844.24	OG0006225.0	OG0029060.0	OG0000456.0	OG0053812.0	OG0013218.3	OG0005400.0	OG0011985.2	OG0008341.0	OG0004205.0	OG0007639.5	OG0000236.19	OG0020019.0	OG0000119.0	OG0005741.0	OG0008335.19	OG0003991.2	OG0007127.0	OG0000324.0	OG0002309.26	OG0009857.2	OG0002590.0	OG0000236.1	OG0003860.1	OG0000320.0	OG0002488.24	OG0002988.0	OG0000206.0	OG0004226.0	OG0000098.0	OG0005266.0	OG0006752.0	OG0044466.0	OG0005996.10	OG0000833.0	OG0012896.0	OG0012897.4	OG0000920.27	OG0000318.0	OG0003342.16	OG0007845.0	OG0000551.2	OG0015105.0	OG0005326.0	OG0001764.0	OG0000834.15	OG0004135.0	OG0014065.0	OG0000213.17	OG0029057.0
0.0	0.47684643994099996	0.422841818714	0.353609284525	0.022153403446999998	0.491201572971	0.6148309591825	0.474069926778	0.02701875753	0.004710052017	0.762198595428	1.2296063848945	0.384186343146	0.8854773171189999	0.41497503944200004	0.552135854413	0.79149752588	0.0	0.37297337941650005	nan	0.008425706057	0.628505433122	0.658372681463	0.5499829647505	0.582329258555	0.148413875623	nan	0.516405508761	0.497975484525	0.2507378685415	0.003754849906	0.29796809588350004	0.5323554360365	0.7158626525409999	0.446050764961	0.338426833074	1.4403699270950001	0.18037054668900002	0.7955008027600001	0.5666704008905	0.824863438289	0.8034460851144999	1.0126616633310002	0.454195010179	1.4031352697045	1.4196458025510001	0.646215900203	nan	0.46085186625249996	0.340178793548	1.401534755683	0.685019942888	0.38726760713299996	0.41174843893299995	1.513251683356	0.8213827892535	0.6425243599555	1.153236635687	0.341042683287	0.144828121245	1.7326498048719998	0.382499503094	0.0141568497505	1.211413138282	0.0
OG0013073.2	OG0001039.1	OG0000512.25	OG0013724.0	OG0006295.0	OG0007289.0	OG0035578.0	OG0000328.0	OG0001161.24	OG0004843.6	OG0002867.1	OG0001567.1	OG0006462.0	OG0016290.2	OG0015537.0	OG0002437.4	OG0002390.42	OG0007523.4	OG0004923.0	OG0006694.0	OG0010698.0	OG0015720.2	OG0018083.0	OG0007107.0	OG0000466.0	OG0003620.0	OG0022346.0	OG0000327.54	OG0016802.2	OG0015673.5	OG0000448.1	OG0000420.0	OG0000133.60	OG0003513.0	OG0003531.0	OG0011471.4	OG0011884.0	OG0010877.4	OG0020198.0	OG0004708.0	OG0005041.0	OG0048963.0	OG0002592.3	OG0003924.0	OG0003546.0	OG0004438.0	OG0000749.2	OG0003713.0	OG0020618.0	OG0006677.0	OG0001442.1	OG0016863.2	OG0002321.0	OG0004537.8	OG0019029.0	OG0002881.24	OG0008313.24	OG0003642.0	OG0000225.48	OG0029077.0	OG0027522.0	OG0001215.24	OG0003652.0	OG0003749.1	OG0000127.0
1.732057393921	0.5003693250419999	0.522072140432	1.0130214871775	0.2462317665835	0.6142971509345	nan	1.6270805940785	0.351378711426	0.173779997049	0.20190615832800002	0.1616891407855	0.664313473071	0.279977802166	1.059714552081	0.625796149142	1.459549890939	0.142814483878	0.716291497714	0.305889409728	0.287807913064	0.074180682561	0.425853099797	0.695800591124	0.832599178653	0.7132924571135	0.37902849462300003	0.433186408917	0.099012716605	nan	0.5390822623975	1.0660693946285	0.7620000144	0.48406280961000003	1.228732554164	0.17896529063000002	1.085836461714	0.33231882051	1.626014332759	0.453759411733	1.5301146876840002	nan	1.7869092748400002	0.6276081602345001	0.403201337324	0.197104100743	0.717814020096	1.3381673323905001	0.494059723584	0.39955074678049995	0.212600454003	0.545017703727	0.250170397858	0.7113980461595001	0.6822639382160001	0.334561104042	0.065184669509	0.6647782000460001	0.7370654082095001	0.0	2.090078651078	0.726428657665	1.4628750318489998	1.1333491004410001	1.3960744143450001
OG0011172.0	OG0022617.0	OG0002960.16	OG0006978.0	OG0018116.4	OG0006804.0	OG0008355.0	OG0003036.0	OG0009072.0	OG0000658.0	OG0008108.0	OG0000188.1	OG0000078.263	OG0002999.0	OG0014632.1	OG0004251.2	OG0000177.191	OG0020582.0	OG0001900.0	OG0000085.0	OG0004228.1	OG0022253.0	OG0004557.0	OG0000042.314	OG0012413.8	OG0005489.4	OG0006724.0	OG0012212.6	OG0000075.0	OG0002034.0	OG0007446.0	OG0000483.0	OG0001055.24	OG0001647.0	OG0003100.0	OG0001500.24	OG0012759.0	OG0014677.4	OG0012940.3	OG0002872.0	OG0016105.0	OG0019362.0	OG0000583.0	OG0004136.2	OG0007950.0	OG0011720.2	OG0005908.0	OG0005011.0	OG0000915.28	OG0002524.0	OG0008245.0	OG0003848.6	OG0007027.0	OG0021239.0	OG0008867.1	OG0005704.4	OG0045700.0	OG0000728.24	OG0003709.2	OG0001617.1	OG0015927.4	OG0044386.0	OG0015234.2	OG0003821.20	OG0015760.0
0.291147523488	0.0	0.762402302648	0.34203439138700004	0.030314218896	0.965188261655	0.265437500154	0.661455545826	0.094829009279	0.639381112479	1.113587161063	1.094976340545	0.194165662616	0.19031035878199998	0.036807441491	1.596223072593	1.778107909584	nan	1.5522097461205	0.9967359007100001	0.407086565942	1.779069629736	0.7450861023825001	1.547224962459	0.41376731677199996	1.248386186156	0.9270625643475	0.8151295809675001	0.8493104800994999	0.370735939469	1.415571725508	0.9973792164915	0.12261667274299999	0.761387875044	0.39853047387549995	0.290111256456	0.129518000832	0.662817327984	0.6828872993870001	1.328965368481	0.18002634913600002	0.14920198027999998	1.47635555481	1.660046988406	0.668501577577	0.447326200985	0.32719415618700004	0.8935615740459999	0.18384092146699998	0.780153328506	0.4987926762545	0.958407068686	0.195706069723	0.9480417558290001	0.700839515725	0.30493460948	nan	0.804706613654	0.687260395669	0.294702417843	0.114003405887	nan	0.7066595015539999	0.190932269007	1.108243066462
OG0007556.0	OG0004174.0	OG0045633.0	OG0005127.2	OG0009112.0	OG0000407.1	OG0001021.49	OG0011198.6	OG0000081.256	OG0016995.2	OG0011719.2	OG0013286.2	OG0010791.5	OG0017764.3	OG0005491.2	OG0002441.0	OG0024480.0	OG0000568.0	OG0018050.0	OG0001900.0	OG0000232.8	OG0010500.6	OG0007623.8	OG0000698.19	OG0005525.30	OG0000661.3	OG0004566.0	OG0002873.0	OG0014663.1	OG0000575.28	OG0024978.0	OG0000929.1	OG0000223.2	OG0000001.2546	OG0006582.0	OG0003307.20	OG0013081.0	OG0001428.1	OG0003587.16	OG0011737.0	OG0013439.2	OG0004351.0	OG0004338.2	OG0002763.0	OG0003247.1	OG0005894.10	OG0007658.2	OG0000376.174	OG0000749.2	OG0000741.0	OG0007292.0	OG0022186.0	OG0024591.0	OG0010759.0	OG0011200.0	OG0025093.0	OG0005949.0	OG0001089.2	OG0002130.0	OG0015365.0	OG0000007.585	OG0000286.32	OG0008677.1	OG0007117.0	OG0008127.0
0.7834285227475	0.27232680227600004	nan	0.20695654297200003	0.171781830974	0.7908574693504999	0.34397086767800006	0.2427690166905	0.8676675384635	0.068971877144	0.051941450298	0.046400587367	0.9719041669480001	0.324381765767	1.263424454953	0.539346141175	0.098297211723	1.519520457444	0.290035878548	1.5522097461205	0.240568320669	0.119114917991	0.316173667035	0.203715704669	nan	0.8430846449425	0.910021020094	1.317813040624	0.134399802952	0.7571713468919999	nan	0.313290713266	1.137250531582	1.4133544477364999	0.733542224595	0.46420872381350003	1.121702328178	0.255879093723	0.9005816993675	1.1196520889835	0.24457524751600002	1.270261136918	0.37508026897200003	0.744652616742	1.39827256134	1.5810582475165	0.45796050026699997	0.5582357216375	0.717814020096	0.296383661225	0.734467661891	0.055417219537000004	0.16771638737800001	0.19427776618200002	1.579325813389	0.609503140148	0.458093590793	0.7471822830654999	0.788041539905	0.1138527807845	1.146866341749	0.846216433182	0.30724884608	1.319982920015	0.38989985672899996
OG0007162.4	OG0008133.2	OG0001711.10	OG0008305.20	OG0002369.0	OG0007033.0	OG0003762.0	OG0000777.0	OG0007888.4	OG0001061.24	OG0000291.0	OG0009803.0	OG0012177.2	OG0010734.0	OG0005636.2	OG0007826.10	OG0001415.1	OG0003087.0	OG0000085.0	OG0000378.2	OG0000522.0	OG0004341.2	OG0015628.2	OG0000362.42	OG0015209.2	OG0007107.0	OG0005682.0	OG0000246.0	OG0023141.0	OG0003933.8	OG0000662.1	OG0008691.0	OG0010696.0	OG0005469.6	OG0003740.0	OG0000947.24	OG0021189.0	OG0004730.4	OG0008278.4	OG0018079.3	OG0004154.1	OG0003383.0	OG0024706.0	OG0005986.4	OG0019957.0	OG0027805.0	OG0000026.621	OG0019383.0	OG0056683.0	OG0025018.0	OG0020256.0	OG0000359.28	OG0001748.1	OG0007960.0	OG0009920.0	OG0017954.0	OG0003635.0	OG0000026.628	OG0007258.2	OG0012972.9	OG0007948.0	OG0017886.0	OG0000276.72	OG0001802.4	OG0000015.773
0.837215242561	0.4923362928435	0.567675930182	1.949162958538	0.581360742451	0.534867461066	0.686760459473	1.2399869168200002	0.16044367124849998	0.18297277240899998	1.15642265259	0.343167855484	0.2555224398715	0.159382188683	1.2745622460645	0.269426341952	0.7509232959550001	1.152174040143	0.9967359007100001	0.5123897980495	0.7959360403575	0.44028324706	1.385768364576	1.8259049293815	0.039812305304	0.695800591124	0.7010805777069999	0.722165316107	0.130522905495	0.352741695374	0.25972694223299997	0.476369154595	0.090381671794	0.3490631326	1.4861561719835001	0.7562367620104999	1.363293585981	0.22906096824650002	0.123474505692	0.048234598335999995	0.786441613705	1.246488902025	0.418948937297	0.3140698601995	0.0	nan	0.04782395129	0.049156668016	nan	nan	0.315152340758	1.12420636449	0.405047654671	0.83899267448	0.659345858033	0.6521497400990001	0.475152240913	0.459950945582	0.541163162866	0.095333291613	0.43369633779100003	0.26960447143599997	0.5069796927645001	0.5994922749235	2.424082397781
OG0008213.6	OG0005681.2	OG0003402.0	OG0009966.4	OG0011517.2	OG0004182.0	OG0001021.49	OG0000842.0	OG0000081.256	OG0006323.0	OG0007425.0	OG0011499.1	OG0000026.780	OG0004232.0	OG0028998.0	OG0002170.0	OG0001861.0	OG0001893.0	OG0041639.0	OG0007829.0	OG0005283.0	OG0010028.8	OG0005242.14	OG0010154.0	OG0006556.0	OG0000005.297	OG0000661.3	OG0000120.105	OG0002752.1	OG0017936.0	OG0017833.2	OG0018117.2	OG0000001.2546	OG0000431.12	OG0000837.0	OG0022086.0	OG0007347.0	OG0000498.0	OG0010812.8	OG0000631.0	OG0024490.0	OG0001175.1	OG0025087.0	OG0011706.0	OG0016673.6	OG0002592.3	OG0003980.9	OG0002720.27	OG0004145.0	OG0000716.2	OG0025001.0	OG0000071.0	OG0015092.0	OG0006008.0	OG0019403.0	OG0001259.24	OG0034898.0	OG0003533.1	OG0005360.0	OG0001144.24	OG0011470.0	OG0012207.4	OG0006676.0	OG0015684.5	OG0004901.9
