OG0000038.0	OG0004617.12	OG0000019.257	OG0012915.3	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0022826.0	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
0.173468	0.11771600000000002	0.18221800000000002	nan	nan	1e-07	0.145565	0.20947399999999997	1e-07	0.19802999999999998	0.250956	nan	0.201207	0.176324	0.0816069	0.161221	0.377348	0.0799736	1e-07	0.214101	nan
OG0000045.0	OG0015234.2	OG0001525.51	OG0000575.28	OG0009906.2	OG0000539.1	OG0046632.0	OG0003169.0	OG0001291.1	OG0001619.0	OG0004705.0	OG0000318.0	OG0005643.0	OG0007985.0	OG0010734.0	OG0000442.2	OG0000035.64	OG0002675.22	OG0006461.4	OG0008110.0	OG0000420.0
0.0900071	nan	0.134957	0.050874199999999994	0.225884	1e-07	nan	0.18193099999999998	0.11383800000000001	0.20473	0.0365225	0.0530336	0.18927	nan	0.127802	0.20106400000000002	0.154543	0.20704	0.025841700000000002	nan	0.10265899999999999
OG0004319.0	OG0000009.1514	OG0000011.866	OG0003828.1	OG0000575.28	OG0005898.4	OG0004814.0	OG0000923.0	OG0000343.0	OG0000451.0	OG0005090.0	OG0000081.1	OG0000727.24	OG0002486.16	OG0005244.10	OG0027728.0	OG0006215.0	OG0005088.0	OG0001046.24	OG0000127.0	OG0024596.0
0.275934	0.10768	0.160024	1e-07	0.050874199999999994	nan	0.033528699999999995	0.22762399999999997	0.18215599999999998	0.204217	0.179056	0.102605	1e-07	1e-07	0.14277	nan	nan	0.49614300000000006	0.022154499999999997	0.09902539999999999	nan
OG0001730.2	OG0005755.0	OG0000020.431	OG0009936.4	OG0000132.40	OG0004461.4	OG0003514.0	OG0000837.0	OG0000169.16	OG0001324.24	OG0006250.0	OG0046916.0	OG0000014.1	OG0003724.26	OG0002939.24	OG0003523.15	OG0024498.0	OG0001707.6	OG0000012.918	OG0000435.0	OG0003463.6
0.21194899999999997	nan	0.0491376	0.128486	0.127931	0.117528	0.177878	0.14936	0.20713800000000002	1e-07	nan	nan	0.127658	0.200033	0.211483	0.265896	nan	0.120706	0.148813	0.00265229	0.20203
OG0005097.2	OG0008076.2	OG0007440.0	OG0006833.2	OG0009936.4	OG0003012.0	OG0001626.24	OG0010032.4	OG0000349.0	OG0000214.0	OG0021966.0	OG0000350.8	OG0000805.29	OG0001720.16	OG0045390.0	OG0000228.54	OG0000522.0	OG0001242.28	OG0000060.0	OG0003167.0	OG0000011.1
0.22805300000000003	0.158209	0.142325	0.025841700000000002	0.128486	0.030534199999999997	0.10330399999999999	nan	0.172861	0.19739400000000001	nan	0.199757	0.242154	0.164925	nan	0.276319	0.0505837	1e-07	0.114949	0.284152	0.190581
OG0007550.0	OG0005169.0	OG0000013.2	OG0001923.1	OG0044687.0	OG0010605.0	OG0000192.0	OG0000923.0	OG0027629.0	OG0000749.2	OG0000269.0	OG0001220.24	OG0000350.8	OG0004737.6	OG0002279.0	OG0004569.0	OG0002612.0	OG0011471.4	OG0002841.0	OG0001649.0	OG0010741.0
